acceptingOrders,acceptingOrdersTimestamp,active,approved,archived,automaticallyActive,automaticallyResolved,bestAsk,bestBid,category,categoryMailchimpTag,clearBookOnStart,clobRewards,clobTokenIds,closed,closedTime,commentsEnabled,competitive,conditionId,createdAt,createdBy,creator,customLiveness,cyom,denominationToken,deploying,deployingTimestamp,description,disqusThread,enableOrderBook,endDate,endDateIso,eventStartTime,event_id,event_slug,event_title,featured,fee,feesEnabled,formatType,fpmmLive,funded,gameId,gameStartTime,groupItemRange,groupItemThreshold,groupItemTitle,hasReviewedDates,holdingRewardsEnabled,icon,id,image,lastTradePrice,line,liquidity,liquidityAmm,liquidityClob,liquidityNum,lowerBound,mailchimpTag,makerBaseFee,manualActivation,marketGroup,marketMakerAddress,marketType,negRisk,negRiskMarketID,negRiskOther,negRiskRequestID,new,notificationsEnabled,oneDayPriceChange,oneHourPriceChange,oneMonthPriceChange,oneWeekPriceChange,oneYearPriceChange,orderMinSize,orderPriceMinTickSize,outcomePrices,outcomes,pagerDutyNotificationEnabled,pendingDeployment,question,questionID,ready,readyForCron,resolutionSource,resolvedBy,restricted,rewardsMaxSpread,rewardsMinSize,rfqEnabled,secondsDelay,sentDiscord,seriesColor,showGmpOutcome,showGmpSeries,slug,sponsorImage,sportsMarketType,spread,startDate,startDateIso,subcategory,submitted_by,takerBaseFee,teamAID,teamBID,twitterCardImage,twitterCardLastRefreshed,twitterCardLastValidated,twitterCardLocation,umaBond,umaEndDate,umaEndDateIso,umaResolutionStatus,umaResolutionStatuses,umaReward,updatedAt,updatedBy,upperBound,volume,volume1mo,volume1moAmm,volume1moClob,volume1wk,volume1wkAmm,volume1wkClob,volume1yr,volume1yrAmm,volume1yrClob,volume24hr,volume24hrAmm,volume24hrClob,volumeAmm,volumeClob,volumeNum,wideFormat,p_yes,p_no,probability_bias,topic,quality_score
True,,True,True,False,,,1.0,0.0,,,True,,"[""7745365686298750297173425412551336096127167231537484372677759820669680785472"", ""9717962099768530109353438716551442695949923140118480770336048524968337867161""]",True,2024-03-05 04:01:54+00,False,0.0,0x45b4ecea87726c997c46358266818a11cdc6f6a68ff1a4c468352473512d070c,2024-01-18T17:57:19.89Z,,,0.0,False,,False,,"This is a market on how much 'Dune: Part Two' (2024) will gross domestically on its opening weekend. The “Domestic Weekend” tab on https://www.boxofficemojo.com/title/tt15239678/ will be used to resolve this market once the values for the 3-day opening weekend (March 1 - March 3) are final (i.e. not studio estimates).

This market will resolve to ""Yes"" if ‘Dune: Part Two' (2024) grosses between $80,000,000 (inclusive) and $90,000,000 (exclusive) on its 3-day opening weekend. Otherwise, this market will resolve to ""No"".

Please note, this market will resolve according to the Box Office Mojo numbers under Domestic Weekend for the 3-day weekend (which typically includes Thursday's previews), regardless of whether domestic refers to only the USA, or to USA and Canada, etc.

If there is no final data available by March 7, 2024, 11:59 PM ET, another credible resolution source will be chosen.",,True,2024-03-01T00:00:00Z,2024-03-01,,903285,dune-part-two-opening-weekend-box-office,'Dune: Part Two' Opening Weekend Box Office,False,2e+16,False,,True,False,,,,3.0,$80m-90m,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/dune+part+two.png,253988,https://polymarket-upload.s3.us-east-2.amazonaws.com/dune+part+two.png,0.0,,29696.229440000006,0.0,0.0,29696.23,,,0.0,False,,,normal,True,0x5e596465dca57c10c8b175f901974e2de2877498410b0210d0a21b57e14da000,False,0xae7a78af00023b7c997635afc3a3c56dcd8c10bf9d7a90996637a4f7f5d4c874,False,True,0.0,0.0,0.0,0.0,0.0,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,Will 'Dune: Part Two' gross between $80m-90m opening weekend?,0x5e596465dca57c10c8b175f901974e2de2877498410b0210d0a21b57e14da002,False,,https://www.boxofficemojo.com/title/tt15239678/,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,0.0,,,,,will-dune-part-two-gross-between-80m-90m-opening-weekend,,,1.0,2024-01-18T19:30:00Z,,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,0.0,,,,,,,500.0,,,proposed,[],5.0,2024-03-06T01:42:11.994Z,,,128647.25716100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128647.26,128647.26,False,1.000000,0.000000,0.500000,Crypto,2.765808
True,,True,True,False,,,1.0,0.0,,,True,,"[""74180574891940211586540652408963663559079632808239698566399710384857667960547"", ""48478587482883445632308831565471051068610703799695143708626068779569154656428""]",True,2024-01-01 07:20:59+00,False,0.0,0x80fb62ce52fd7832010a24f70715d53755a66400117a0ef08547b33291d73f38,2023-10-30T16:52:25.404Z,,,0.0,False,,False,,"This market will resolve to ""Yes"" if LayerZero launches a token and announces they have performed an airdrop by December 31, 2023, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

For the purposes of this market ""locked"" tokens or non-swappable tokens will not suffice to resolve this market to ""Yes"".

The primary resolution source for this market is on-chain information and official information from the LayerZero team, however a consensus of credible reporting will also be used.
",,True,2023-12-31T00:00:00Z,2023-12-31,,902782,layerzero-airdrop-in-2023,LayerZero airdrop in 2023?,False,2e+16,False,,True,False,,,,1.0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/layerzero.png,252844,https://polymarket-upload.s3.us-east-2.amazonaws.com/layerzero.png,0.0,,43.030938,43.03,0.0,43.03,,,0.0,False,,0xa9C717bf08B07b264a645A07c0d7543043559C5E,normal,,,False,,False,True,0.0,0.0,0.0,0.0,0.0,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,LayerZero airdrop in 2023?,0x24be7e853df48f7928d47245eb782736b2bacce2d4dd5be62643b42e7d5854be,False,,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,0.0,0,False,0.0,,,,,layerzero-airdrop-in-2023,,,1.0,2023-10-30T16:56:20.754Z,,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,0.0,,,,,,,500.0,2024-01-01 07:20:59+00,,resolved,[],5.0,2024-01-02T01:36:59.876Z,,,611011.068924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.47,610524.59,611011.07,False,0.000000,1.000000,0.500000,Crypto,2.600861
True,,True,True,False,,,1.0,0.0,,,True,,"[""26315108468311666749295261419810759067459571431051431206330005779954671733387"", ""60799691041413931394631267992849491718341901915210438678211926734132868656931""]",True,2023-11-03 00:34:21+00,False,0.0,0xf311f8190126228eba2d393125fe3540e0f04c7ffe8aa7bd479adb9b81f0cb19,2023-10-07T20:58:04.518Z,,,0.0,False,,False,,"This market will resolve to ""Yes"" if Hamas is still recognized as the primary governing authority in the Gaza Strip by Oct 31, 2023. ""Primary governing authority"" is defined as Hamas having predominant political and military control in the Gaza Strip. If at any time prior to the expiry date, Hamas is no longer recognized as the primary governing authority, the market will resolve to ""No"". In case of shared governance or significant disruptions, the group or authority with the majority of control will be considered the primary governing authority. This market will resolve according to credible reporting.
",,True,,,,902636,hamas-still-in-power-in-gaza-by-oct-31,Hamas still in power in Gaza by Oct 31?,False,2e+16,False,,True,False,,,,1.0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/hamas-still-in-power-in-gaza-by-oct-31-6c8cbf86-439b-4a9d-bf6d-cfb472cb6991.png,252584,https://polymarket-upload.s3.us-east-2.amazonaws.com/hamas-still-in-power-in-gaza-by-oct-31-6c8cbf86-439b-4a9d-bf6d-cfb472cb6991.png,0.0,,1.000002,1.0,0.0,1.0,,,0.0,False,,0x8b76532e107d8660EB955E3f9fB521b56c03Ae02,normal,,,False,,False,True,0.0,0.0,0.0,0.0,0.0,15.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,Hamas still in power in Gaza by Oct 31?,0x8f13353c92e1f39d39c304f32ed39c490efe11d9154ea9f013f1b3313bd9bc2a,False,,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,0.0,0,False,0.0,,,,,hamas-still-in-power-in-gaza-by-oct-31,,,1.0,2023-10-07T22:27:12.065Z,,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,0.0,,,,,,,500.0,2023-11-03 00:34:21+00,,resolved,[],5.0,2024-04-26T02:55:20.52878Z,15.0,,685030.6661100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,685027.47,685030.67,False,1.000000,0.000000,0.500000,Crypto,2.600020
True,,True,True,False,,,1.0,0.0,,,True,,"[""106132920713461421490489848293956785000812241142096301420288410840876579046601"", ""99177452157860975091360646814604966572019844344141102709419420026104104439057""]",True,2024-01-12 20:02:35+00,False,0.0,0x3345899c2049b0820ac501288cbcd3e41e9b2be9dc8cd6c12905969b9dc126b5,2023-06-23T17:18:37.414Z,,,0.0,False,,False,,"This market will resolve to ""Yes"" if the data for the Global Land-Ocean Temperature Index for 2023 shows an increase of 1.03°C or greater when it is released. Otherwise, this market will resolve to ""No"".

An anomaly of 1.03°C or greater for 2023 will be sufficient to resolve this market to ""Yes"" regardless of whether prior years' figures are revised. 

The primary resolution source for this market will be the figure found in the table titled ""Land-Ocean Temperature Index (C)"" under the column ""No_Smoothing"" in the row ""2023"" (https://data.giss.nasa.gov/gistemp/graphs/graph_data/Global_Mean_Estimates_based_on_Land_and_Ocean_Data/graph.txt). If NASA's ""Global Temperature Index"" is rendered permanently unavailable, other information from NASA may be used. If no information for 2023 is provided by NASA by March 1, 2024, 11:59:59 PM ET, this market will resolve 50-50.",,True,2023-12-31T00:00:00Z,2023-12-31,,902096,will-nasa-record-2023-as-the-hottest-year-on-record,Will NASA record 2023 as the hottest year on record? (1.03°C or higher),False,2e+16,False,,True,False,,,,1.0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/earth+on+fire.png,251595,https://polymarket-upload.s3.us-east-2.amazonaws.com/earth+on+fire.png,0.0,,0.611945,0.61,0.0,0.61,,,0.0,False,,0x439342f3C84791f0Fc4a02AdE1bC4801527539A6,normal,,,False,,False,,0.0,0.0,0.0,0.0,0.0,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,Will NASA record 2023 as the hottest year on record? (1.03°C or higher),0x6d4901a40682a45e9d4b4462486e7799e35695d90773dfeb7ba777be4b6efdc5,False,,https://data.giss.nasa.gov/gistemp/graphs/graph_data/Global_Mean_Estimates_based_on_Land_and_Ocean_Data/graph.txt,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,0.0,0,False,0.0,,,,,will-nasa-record-2023-as-the-hottest-year-on-record,,,1.0,2023-06-23T17:25:16.51Z,,,0xad637F73c1f0c9283f833250ba639079ae09846D,0.0,,,,,,,1500.0,2024-01-12 20:02:35+00,,resolved,[],5.0,2024-01-13T17:05:16.709Z,15.0,,668039.759919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,668039.56,668039.76,False,1.000000,0.000000,0.500000,Crypto,2.600012
True,,True,True,False,,,1.0,0.0,,,True,,"[""108253489517443881174841871920483755899870868210100551825374427930347741329251"", ""86053089509266604208617788313596238010701073083271989157480011657158511212216""]",True,2024-01-01 07:32:15+00,True,0.0,0xb0e72032ff0155c4dfbf0d5b8da76c07f13b99c01f1fb8e3b84b2926c21594f1,2023-07-26T16:11:30.32Z,,,0.0,False,,False,,"This market will resolve to ""Yes"" if the results of the paper titled ""The First Room-Temperature Ambient-Pressure Superconductor"" (https://arxiv.org/abs/2307.12008) regarding LK99 are replicated at least two times by independent researchers unaffiliated with the authors of this paper by December 31, 2023, 11:59 PM ET. Otherwise, this market will resolve to ""No"".  

The resolution source for this market will be a consensus of credible sources and experts verifying the legitimacy of these replications.

If there is ambiguity as to whether replications under consideration for the resolution of this market are credible, this may remain open until July 31, 2024, 11:59 PM ET, to allow for the publication of any replication results in a reputable journal. One such publication will be sufficient to resolve this market to ""Yes"".  If no such paper is published by this delayed resolution time, this market will resolve to ""No"".
",,True,2023-12-31T00:00:00Z,2023-12-31,,902258,is-the-room-temp-superconductor-real,Is the Room-Temp Superconductor real?,True,2e+16,False,,True,False,,,,1.0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/superconductor+copy.png,251857,https://polymarket-upload.s3.us-east-2.amazonaws.com/superconductor+copy.png,0.0,,0.015041,0.02,0.0,0.02,,,0.0,False,,0x737CfBaFd9f27F2b9edA1F2e72340b8F0580e636,normal,,,False,,False,,0.0,0.0,0.0,0.0,0.0,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Is the Room-Temp Superconductor real?,0x06a5cafcf897cc63f92e6dd6ee674a1e6efcf25c3258b273e71a3614dec71f10,False,,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,0.0,0,False,0.0,,,,,is-the-room-temp-superconductor-real,,,1.0,2023-07-26T16:32:30.891Z,,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,0.0,,,,,,,1500.0,2024-01-01 07:32:15+00,,resolved,[],5.0,2024-01-02T03:40:59.52Z,15.0,,3594399.782363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.75,3594299.04,3594399.78,False,0.000000,1.000000,0.500000,Crypto,2.600000
True,,True,True,False,,,1.0,0.0,,,True,,"[""65838664851391815946720427654464509713389454730157116010325278694089523587202"", ""52011828853771384579216805627655938803276972595321772974265044418469739991998""]",True,2023-10-02 19:33:37+00,False,0.0,0xb068d56aa58773921a8188d3c39d3a547d7290b3f6eef8a62737ea4003e4800b,2023-07-31T16:51:23.194Z,,,0.0,False,,False,,"This market will resolve to ""Yes"" if is a US government shutdown occurs between Sep 1 and October 2, 2023, 12:00 PM ET. Otherwise, this market will resolve to ""No"".

For this market to resolve to ""Yes"" it is only necessary a US government shutdown occurs, whether it is a partial shutdown, or a full shutdown.

The primary resolution for this source will be official information from the US government, however a consensus of credible reporting may also be used.
",,True,2023-10-02T00:00:00Z,2023-10-02,,902273,will-there-be-a-us-government-shutdown-by-october-2,Will there be a US government shutdown by October 2?,False,2e+16,False,,True,False,,,,1.0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/govt+shutdown.jpeg,251892,https://polymarket-upload.s3.us-east-2.amazonaws.com/govt+shutdown.jpeg,0.0,,0.005005,0.01,0.0,0.01,,,0.0,False,,0x6E38D7e25d812F45Fb526E67F3442F42A1df6048,normal,,,False,,False,,0.0,0.0,0.0,0.0,0.0,15.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will there be a US government shutdown by October 2?,0x08791eb7aed881b945f1cc27993dc8492f180c8afa98269d5c9f366e68ccfa71,False,,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,0.0,0,False,0.0,,,,,will-there-be-a-us-government-shutdown-by-october-2,,,1.0,2023-09-12T18:17:45.457Z,,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,0.0,,,,,,,1500.0,2023-10-02 19:33:37+00,,resolved,[],5.0,2023-10-03T17:04:55.096Z,,,295580.963486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,295579.72,295580.96,False,0.000000,1.000000,0.500000,Crypto,2.600000
True,,True,True,False,,,1.0,0.0,,,True,,"[""113110408105623542375946561899974823201704711725325064736386036351713304763154"", ""85500541477951095630762996835743927452496210895594635069514331993505453271047""]",True,2023-11-01 06:35:41+00,False,0.0,0x9c8dd5d80428cf170dad2dbecee4d177aea08bac70511695a27b604e52a2ba2f,2023-06-05T18:19:55.884Z,,,,False,,False,,"[From ACX Mini-Grants: Impact Markets]

This question will resolve to “Yes” if the Institute for the Study of War Map shows that Ukraine has severed the land bridge from Crimea to Russia at any point between June 5 and October 31, 2023, 11:59:59 PM ET.

For the purposes of this market, ""severing the land bridge"" is defined as extending the zone of Ukrainian territorial control continuously from Kyiv to any point on the southeastern coastline from Henichesk in the southwest along the Azov Sea northeast to the Russian border (Kerch Strait Bridge not included). On the ISW Map, Russian-controlled territory is shaded red. Therefore, for this market to resolve to ""Yes"", there must be territory that includes at least some coastline between Henichesk and the Russian border near Taganrog, which is not colored red on the ISW map. 

For the purposes of this market, if the small strip of land to the south of ""Molochnoye Ozera"", south of Melitopol, is still red, it would classify as Russia continuing to have a land bridge from Russia, even if Ukraine destroys the bridge which physically connects that territory.

The resolution source for this market will be the ISW's ""Interactive Map: Russia's Invasion of Ukraine"" (e.g.https://storymaps.arcgis.com/stories/36a7f6a6f5a9448496de641cf64bd375). If the ISW's ""Interactive Map"" is rendered permanently unavailable, other information from the ISW may be used. If information from the ISW is rendered permanently unavailable, information from Liveuamap (https://liveuamap.com/) may be used. If information from both the ISW and Liveuamap are rendered permanently unavailable, a consensus of credible reporting may be used.",,True,2023-10-31T00:00:00Z,2023-10-31,,901995,will-ukraine-sever-the-land-bridge-between-crimea-and-russia-before-nov-1,Will Ukraine sever the land bridge between Crimea and Russia before Nov 1?,False,2e+16,False,,True,False,,,,1.0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/crimea.jpeg,251310,https://polymarket-upload.s3.us-east-2.amazonaws.com/crimea.jpeg,0.0,,0.005001,0.01,0.0,0.01,,,0.0,False,,0xDA2CEF9FEc98dB8A564f2cDe1E13921e21E46f6E,normal,,,False,,False,,0.0,0.0,0.0,0.0,0.0,15.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Ukraine sever the land bridge between Crimea and Russia before Nov 1?,0x3739e1d4e5276e07e052b351e4a54eae148ac6bddeb83e02ef5ebe0f04aa3e6a,False,,https://storymaps.arcgis.com/stories/36a7f6a6f5a9448496de641cf64bd375,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,0.0,0,False,0.0,,,,,will-ukraine-sever-the-land-bridge-between-crimea-and-russia-before-nov-1,,,1.0,2023-06-07T13:09:56.771Z,2023-06-07,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,0.0,,,,,,,1500.0,2023-11-01 06:35:41+00,,resolved,[],5.0,2023-11-01T19:05:18.849Z,,,249080.319841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,249080.19,249080.32,False,0.000000,1.000000,0.500000,Crypto,2.600000
True,,True,True,False,,,1.0,0.0,,,True,,"[""30449589347955785517337713624396681515158607805495788638143308673436389023800"", ""96862467914163532440268728901018715202199694454053721277714038724087719653843""]",True,2023-10-24 01:00:09+00,False,0.0,0x6e39927e33d4f24c01b9aedbfcc46f8b504856123016330ec9afcbfe73e606b5,2023-10-11T17:10:43.663Z,,,0.0,False,,False,,"This market will resolve to ""Yes"" if at least one American hostage currently held by Hamas is rescued by the U.S. by October 31, 2023, 11:59 PM ET. Otherwise, this market will resolve to ""No"". 

A rescue is defined as a successful operation or negotiation that results in the release and safe return of an American hostage. The rescue operation or negotiation must be attributed to the U.S. and be verifiable through reliable sources, such as verified news outlets or official U.S. government statements. 

If a rescue operation results in the return of at least one American hostage before the expiry date, the market will immediately resolve to ""Yes"".
",,True,2023-10-31T00:00:00Z,2023-10-31,,902665,will-the-us-rescue-at-least-one-american-hostage-from-hamas-by-oct-31,Will the US rescue at least one American hostage from Hamas by Oct 31?,False,2e+16,False,,True,False,,,,1.0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/hostage+rescue.jpeg,252632,https://polymarket-upload.s3.us-east-2.amazonaws.com/hostage+rescue.jpeg,0.0,,0.0,0.0,0.0,0.0,,,0.0,False,,0xF1945398BA7b2623B163a819470F92cA039928A8,normal,,,False,,False,True,0.0,0.0,0.0,0.0,0.0,15.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,Will the US rescue at least one American hostage from Hamas by Oct 31?,0x0fcaefbd56d4eb0f84b28ac1e72a9386b86e48b1e0d8ed3e2ee8afb6fc671135,False,,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,0.0,0,False,0.0,,,,,will-the-us-rescue-at-least-one-american-hostage-from-hamas-by-oct-31,,,1.0,2023-10-11T17:14:09.761Z,2023-10-11,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,0.0,,,,,,,500.0,2023-10-24 01:00:09+00,,resolved,[],5.0,2023-10-25T00:53:15.812Z,15.0,,461764.58602100005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461764.59,461764.59,False,1.000000,0.000000,0.500000,Crypto,2.600000
True,,True,True,False,,,1.0,0.0,,,True,,"[""59887108393602071195705188071638016030390302764467392707671185993019021252143"", ""35862368461494595565613353089307794896910234292348255618756101884155556361603""]",True,2024-02-27 00:31:19+00,False,0.0,0x71fac8584a9cc732879c9bd0af6efe872bbdd90a4f00918cb96bba6dd39921ef,2024-02-08T23:34:05.954Z,,,0.0,False,,False,,"Sotheby’s has an Ether Rock NFT for auction from February 14-21 (https://sealed.sothebys.com/ether-rock/auction). 

This market will resolve to “Yes” if the final winning bid is successful and greater than $600,000 (i.e. $600,001 or more). Otherwise, this market will resolve to ""No"".

If the lot is not sold because the final winning bid was lower than the reserve price, this market will resolve to ""No.""

Note: this is a market on the final winning bid price, which does not include buyer’s premium, fees, or taxes.

If the auction is cancelled altogether or does not finish by February 29, 11:59 PM ET, the market will resolve to ""No”.
",,True,2024-02-29T00:00:00Z,2024-02-29,,903423,will-ether-rock-sell-for-over-600k-at-sothebys,Will Ether Rock sell for over $600k at Sotheby’s?,False,2e+16,False,,True,False,,,,1.0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/ether+rock+1.png,254410,https://polymarket-upload.s3.us-east-2.amazonaws.com/ether+rock+1.png,0.0,,0.0,0.0,0.0,0.0,,,0.0,False,,0x43f3b6575Bc2d7Fb89D614fF233d33047b373cc9,normal,,,False,,False,True,0.0,0.0,0.0,0.0,0.0,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Ether Rock sell for over $600k at Sotheby’s?,0xa6ef505af3c7f813b86e4fb2ed206beaa976e37c411a28b36de9d2cf2f0ad669,False,,https://sealed.sothebys.com/ether-rock/auction,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,0.0,0,False,0.0,,,,,will-ether-rock-sell-for-over-600k-at-sothebys,,,1.0,2024-02-09T20:23:35.657Z,2024-02-09,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,0.0,,,,,,,500.0,2024-02-27 00:31:19+00,,resolved,[],5.0,2024-02-27T23:22:03.744Z,,,490789.372308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490789.37,490789.37,False,0.000000,1.000000,0.500000,Crypto,2.600000
True,,True,True,False,,,1.0,0.0,,,True,,"[""92315812498060903455264749597560552139634887067858999561690959120339962665055"", ""93179179399217874280548807555737441203468327879552978441613985494245777950690""]",True,2024-03-01 07:04:01+00,False,0.0,0x95555cee457a0c144a412023c656cf21a7cfb78ffba408c0fc58555d911aaf77,2024-01-28T01:30:28.085Z,,,0.0,False,,False,,"This market will resolve to ""Yes"" if there is an official ceasefire agreement, defined as a publicly announced and mutually agreed halt in military engagement, between Israel and Hamas between January 27, 11:00 AM ET and February 29, 2024, 11:59 PM ET.

An official ceasefire agreement requires public recognition by both parties. Any form of informal, unratified, or verbal agreement will not be considered an official ceasefire. The ceasefire must last at least 24 hours and have begun before the resolution date. For example, if the ceasefire begins on January 31, this market would resolve to ""Yes"" if the ceasefire continues for 24 hours.

This market's resolution will be based on official government announcements from both Israel and Hamas, or reports from credible media sources.",,True,2024-02-29T00:00:00Z,2024-02-29,,903350,israel-x-hamas-ceasefire-before-march,Israel x Hamas ceasefire before March?,False,2e+16,False,,True,False,,,,1.0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/israel-x-hamas-ceasefire-before-march-3e631871-7183-4eda-990f-941f1d461ae1.png,254174,https://polymarket-upload.s3.us-east-2.amazonaws.com/israel-x-hamas-ceasefire-before-march-3e631871-7183-4eda-990f-941f1d461ae1.png,0.0,,0.0,0.0,0.0,0.0,,,0.0,False,,0xF6842AB7D335c60c21Ce533C9FBeA79762B4E086,normal,,,False,,False,True,0.0,0.0,0.0,0.0,0.0,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Israel x Hamas ceasefire before March?,0x448c52490119b0ffc3137c9af2b7560c60acf3ac04413ea924ebb3dbc05bd74c,False,,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,0.0,0,False,0.0,,,,,israel-x-hamas-ceasefire-before-march,,,1.0,2024-01-28T01:31:43.422Z,2024-01-28,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,0.0,,,,,,,500.0,2024-03-01 07:04:01+00,,resolved,[],5.0,2024-04-26T02:52:46.89347Z,,,208098.230193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208098.23,208098.23,False,0.000000,1.000000,0.500000,Crypto,2.600000
